id_14854262 __stool_NN_2
id_10486679 __stalker_NN_3
id_05124057 __limit_NN_1
id_08923755 __nagoya_NN_1
id_05327767 __secretory_organ_NN_1
id_10486349 __provider_NN_2
id_12613968 __limnobium_NN_1
id_10484858 __public_prosecutor_NN_1
id_07092592 __verse_NN_1
id_10484526 __proposer_NN_2
id_05770391 __quest_NN_1
id_01912893 __walk_VB_4
id_06877742 __wry_face_NN_1
id_14302261 __amenorrhoea_NN_1
id_05624700 __creativity_NN_1
id_01751722 __fret_VB_8
id_08406486 __foundation_NN_2
id_05268965 __fatty_tissue_NN_1
id_10419630 __pesterer_NN_1
id_01465713 __tusk_NN_2
id_10482414 __theater_prompter_NN_1
id_04858455 __fearlessness_NN_2
id_10482220 __promoter_NN_1
id_10481711 __worker_NN_2
id_11108767 __prince_fumimaro_konoye_NN_1
id_00417397 __embracing_NN_1
id_07510625 __stupor_NN_1
id_10481003 __profiteer_NN_1
id_01724055 __order_ichthyosauria_NN_1
id_13797313 __concord_NN_3
id_10480583 __professional_NN_2
id_01077881 __debarment_NN_2
id_04370288 __sweatpants_NN_1
id_06825120 __type_NN_4
id_09014850 __kishinev_NN_1
id_06907567 __attacapan_NN_2
id_07342049 __repetition_NN_1
id_10478626 __procrastinator_NN_1
id_10252921 __southpaw_NN_1
id_08569998 __field_NN_1
id_00966504 __rustling_NN_1
id_06199142 __understanding_NN_3
id_10476928 __privateersman_NN_1
id_10476671 __sherlock_NN_1
id_10475297 __printer_NN_1
id_04336034 __strengthener_NN_1
id_05064541 __topography_NN_1
id_10471948 __primary_care_physician_NN_1
id_05578095 __heel_NN_2
id_01588589 __xenicus_NN_1
id_06736405 __attestation_NN_1
id_10469611 __publicity_man_NN_1
id_10316527 __sky_pilot_NN_1
id_09482916 __yukon_river_NN_1
id_02562315 __sunfish_NN_3
id_01882689 __jazz_around_VB_1
id_00667246 __brain_surgery_NN_1
id_04512476 __university_of_pennsylvania_NN_1
id_10464542 __preceptor_NN_1
id_09346120 __mainland_NN_1
id_13104059 __tree_NN_1
id_10463943 __prattler_NN_1
id_09162414 __ciudad_bolivar_NN_1
id_04289027 __sprinkler_NN_1
id_07972425 __feudalism_NN_1
id_01721010 __division_dicynodontia_NN_1
id_10462860 __practitioner_NN_1
id_00340662 __reshuffling_NN_1
id_02004492 __xenorhyncus_asiaticus_NN_1
id_10461747 __influence_NN_5
id_10461169 __powderer_NN_1
id_00050195 __appearance_NN_5
id_10460806 __thrower_NN_3
id_01498268 __genus_dasyatis_NN_1
id_10460286 __spelunker_NN_1
id_12366675 __mangosteen_tree_NN_1
id_02436645 __water_deer_NN_1
id_01690005 __genus_anguis_NN_1
id_13417410 __bond_certificate_NN_1
id_10183157 __homunculus_NN_2
id_07763629 __kiwi_fruit_NN_1
id_10457444 __postulator_NN_2
id_02366825 __myocastor_NN_1
id_01816635 __psittaciformes_NN_1
id_13931145 __friendship_NN_1
id_01753959 __pit_viper_NN_1
id_04270147 __spatula_NN_1
id_00662589 __see_to_it_VB_1
id_06995222 __sotho_NN_2
id_02364989 __genus_dolichotis_NN_1
id_10454972 __pork_butcher_NN_1
id_01989701 __stomatopoda_NN_1
id_03305522 __explosive_device_NN_1
id_02085742 __dock_VB_1
id_02802721 __basketball_equipment_NN_1
id_03015254 __dresser_NN_1
id_02172870 __may_bug_NN_2
id_10452260 __polygamist_NN_1
id_00882702 __tasting_NN_2
id_04180314 __sewing_stitch_NN_1
id_01158190 __demobilization_NN_1
id_00610374 __recognize_VB_4
id_07201365 __description_NN_2
id_02336129 __reithrodontomys_NN_1
id_01783706 __symphilid_NN_1
id_00965404 __violence_NN_1
id_06892016 __turn_NN_10
id_00052146 __tying_up_NN_1
id_10443170 __spoiler_NN_2
id_08143926 __federal_aviation_agency_NN_1
id_05082507 __stance_NN_1
id_00169458 __change_VB_5
id_14761806 __shammy_leather_NN_1
id_00981180 __amphibious_operation_NN_1
id_01587148 __melanotis_NN_1
id_03339643 __filter_NN_1
id_02288295 __win_VB_2
id_02579557 __pompano_NN_2
id_15256915 __playing_period_NN_1
id_05059132 __speediness_NN_1
id_01085098 __share_NN_3
id_15124183 __phanerozoic_eon_NN_1
id_08095160 __conservative_judaism_NN_1
id_07154046 __platitude_NN_1
id_10437698 __plainsman_NN_1
id_01640855 __fulfill_VB_1
id_01521602 __pterocnemia_NN_1
id_00981544 __stutter_VB_1
id_02508021 __racoon_NN_1
id_02661892 __grey_flounder_NN_1
id_10791115 __working_girl_NN_1
id_04654652 __geniality_NN_1
id_13357178 __money_supply_NN_1
id_10433737 __procurer_NN_1
id_01368216 __escherichia_NN_1
id_01872772 __spiny_anteater_NN_1
id_09356080 __mississippi_river_NN_1
id_08133855 __united_states_public_health_service_NN_1
id_10589243 __shikse_NN_1
id_04841358 __thoughtfulness_NN_2
id_03884778 __pantheon_NN_3
id_01773535 __envenom_VB_1
id_09160968 __vila_NN_1
id_01965747 __pectinidae_NN_1
id_02363005 __beaver_NN_7
id_00952524 __tell_VB_2
id_03327841 __wing_NN_10
id_04258982 __sole_NN_1
id_11084110 __el_nino_NN_2
id_10420277 __petty_juror_NN_1
id_01648494 __genus_bombina_NN_1
id_00169955 __attractive_JJ_3
id_01384491 __microbe_NN_1
id_04163364 __trade_route_NN_1
id_10418841 __persuader_NN_1
id_04612840 __yoke_NN_7
id_00967310 __predation_NN_1
id_01991233 __family_armadillidiidae_NN_1
id_10613387 __smallholder_NN_1
id_10418302 __incarnation_NN_1
id_01566888 __parulidae_NN_1
id_08028999 __party_of_democratic_kampuchea_NN_1
id_02065726 __megaptera_novaeangliae_NN_1
id_07346344 __soliton_wave_NN_1
id_06783768 __question_NN_2
id_10415638 __performing_artist_NN_1
id_07234230 __accusation_NN_1
id_10412910 __peer_NN_2
id_10133458 __goniff_NN_1
id_10386196 __out-and-outer_NN_1
id_02970408 __tote_bag_NN_1
id_01762525 __arthropod_genus_NN_1
id_10411551 __pitchman_NN_2
id_10410668 __provincial_NN_2
id_01153947 __pay_off_VB_6
id_02453373 __order_edentata_NN_1
id_02245592 __suborder_homoptera_NN_1
id_01839598 __flicker_NN_2
id_05651971 __sentiency_NN_1
id_00122954 __shoot_NN_2
id_10407552 __patroller_NN_1
id_10407310 __patriot_NN_1
id_10406391 __patriarch_NN_3
id_10405694 __patient_NN_1
id_10404672 __passerby_NN_1
id_04200637 __shoestring_NN_1
id_12648424 __sand_cherry_NN_1
id_10404426 __passer_NN_3
id_10536416 __rock_star_NN_1
id_10402417 __partner_NN_3
id_10402086 __zealot_NN_2
id_10401639 __sharer_NN_1
id_01079604 __suppression_NN_3
id_02714731 __protuberate_VB_1
id_02378870 __prancer_NN_1
id_04297476 __stage_set_NN_1
id_01684435 __genus_eumeces_NN_1
id_10399130 __pardoner_NN_2
id_10398624 __paraprofessional_NN_1
id_00237259 __reduce_VB_17
id_00382739 __tribalization_NN_1
id_03069752 __college_NN_3
id_02447793 __indorse_VB_3
id_05808794 __reading_NN_1
id_10395390 __spoiler_NN_3
id_06687883 __visa_NN_1
id_02907082 __broomstick_NN_1
id_04921754 __upbringing_NN_1
id_02409702 __genus_bibos_NN_1
id_01983771 __change_posture_VB_1
id_06744000 __rubric_NN_2
id_14314850 __sternutation_NN_1
id_03174211 __demeclocycline_hydrochloride_NN_1
id_10389398 __possessor_NN_1
id_00383952 __interruption_NN_1
id_05891572 __scheme_NN_5
id_10387586 __left_fielder_NN_1
id_14030820 __impendency_NN_1
id_03433877 __generator_NN_2
id_04892544 __subjectivity_NN_1
id_03049457 __closet_NN_4
id_10386984 __outfielder_NN_1
id_01209576 __service_NN_2
id_02152881 __quarry_NN_3
id_00788973 __struggle_NN_1
id_09228619 __brazos_river_NN_1
id_00684988 __microsurgery_NN_1
id_01584529 __troglodytes_NN_1
id_00548173 __officiation_NN_2
id_04287153 __spout_NN_1
id_01818704 __nestor_NN_2
id_04332243 __strainer_NN_1
id_10380672 __speechmaker_NN_1
id_06804199 __bugle_call_NN_1
id_10380305 __optometrist_NN_1
id_02923129 __burner_NN_1
id_03027250 __chuck_NN_3
id_10379376 __self-seeker_NN_1
id_13740168 __zippo_NN_1
id_01084637 __deal_NN_9
id_10689104 __tail_NN_5
id_01471682 __vertebrate_NN_1
id_01381044 __streptococcus_NN_1
id_10378412 __operator_NN_2
id_01179167 __protest_march_NN_1
id_02690429 __chaffy_JJ_1
id_02153203 __game_bird_NN_1
id_03762602 __mihrab_NN_1
id_09125354 __schenectady_NN_1
id_01505991 __melted_JJ_1
id_10375690 __old_man_NN_5
id_08335886 __united_states_supreme_court_NN_1
id_05594037 __leg_bone_NN_1
id_02738535 __armchair_NN_1
id_05850624 __facet_NN_1
id_05951323 __expectancy_NN_2
id_01296697 __tarawa-makin_NN_1
id_01994846 __retrograde_VB_3
id_10374282 __ogler_NN_1
id_10372076 __official_NN_2
id_10371450 __officer_NN_2
id_07882886 __premix_NN_1
id_10150556 __irregular_NN_1
id_13289845 __appropriation_NN_1
id_04117216 __rudder_NN_2
id_00521209 __showing_NN_2
id_05662532 __accounting_NN_2
id_02171039 __take_heed_VB_1
id_00961586 __commentate_VB_1
id_10366966 __nurse_NN_1
id_10366779 __numismatologist_NN_1
id_01301630 __war_between_the_states_NN_1
id_10226803 __jumper_NN_2
id_05114371 __shortfall_NN_1
id_03148324 __cupboard_NN_1
id_01856748 __subgenus_chen_NN_1
id_10363913 __tyro_NN_1
id_05463533 __nerve_centre_NN_2
id_13252395 __hacienda_NN_1
id_10363149 __notary_public_NN_1
id_01808785 __subfamily_numidinae_NN_1
id_01778212 __physical_JJ_1
id_00795008 __trying_on_NN_1
id_02398732 __suborder_ruminantia_NN_1
id_10362319 __nonsmoker_NN_1
id_02593019 __snapper_NN_4
id_06542830 __injunction_NN_2
id_13252293 __signory_NN_1
id_00876874 __sensing_NN_2
id_10361525 __unperson_NN_1
id_03096273 __contraband_NN_1
id_02889035 __gold_braid_NN_1
id_10361296 __nonparticipant_NN_1
id_04170515 __self-starter_NN_2
id_00045646 __rallying_NN_2
id_11059079 __william_hoover_NN_1
id_13157137 __pinnate_leaf_NN_1
id_05751173 __rage_NN_5
id_04238321 __zipper_NN_1
id_01668257 __pseudemys_NN_1
id_01989097 __mysidae_NN_1
id_13988101 __rapture_NN_2
id_10358032 __night_porter_NN_1
id_06764867 __cross-reference_NN_1
id_06991980 __bantu_NN_2
id_01631830 __excusatory_JJ_1
id_01878803 __petrogale_NN_1
id_07260623 __touchstone_NN_1
id_02072209 __monodontidae_NN_1
id_01773930 __theridiidae_NN_1
id_02846260 __black_NN_6
id_05648247 __unskillfulness_NN_1
id_10593745 __showman_NN_2
id_03473966 __habit_NN_3
id_12296218 __genus_gentianopsis_NN_1
id_09036098 __serengeti_plain_NN_1
id_05675905 __knowingness_NN_1
id_09998101 __trickster_NN_2
id_00962567 __civil_war_NN_1
id_04654337 __friendliness_NN_2
id_00675064 __gastrostomy_NN_1
id_13487409 __glaciation_NN_2
id_01716732 __suborder_maniraptora_NN_1
id_09094217 __capital_of_maryland_NN_1
id_13071029 __hygrophorus_NN_1
id_05273684 __centrum_NN_1
id_02030709 __genus_catoptrophorus_NN_1
id_10347593 __naval_officer_NN_1
id_08984567 __iberian_peninsula_NN_1
id_10346015 __nationalist_NN_2
id_14761122 __caffeine_NN_1
id_10345015 __nan_NN_1
id_04385079 __tailor-made_NN_1
id_03106110 __cord_NN_1
id_00449692 __empty_VB_1
id_10246703 __lapidary_NN_1
id_02658944 __limanda_NN_1
id_01567530 __parula_NN_1
id_13660337 __nautical_mile_NN_2
id_01086081 __giving_NN_1
id_01018366 __protraction_NN_2
id_10339504 __ruminator_NN_1
id_10339350 __muscleman_NN_1
id_10338231 __mullah_NN_1
id_10338094 __skinner_NN_5
id_10334782 __mountebank_NN_1
id_01905661 __invertebrate_NN_1
id_02515914 __subclass_dipnoi_NN_1
id_01374457 __nitrobacterium_NN_1
id_01357967 __schizophyta_NN_1
id_10333165 __mother_hen_NN_1
id_02630739 __billfish_NN_2
id_06889330 __ostentation_NN_1
id_02196214 __salt_VB_1
id_10329337 __monopolizer_NN_1
id_05273408 __unciform_bone_NN_1
id_00717748 __splattering_NN_2
id_04341133 __strongroom_NN_1
id_06488880 __character_set_NN_1
id_02801938 __handbasket_NN_1
id_04906923 __sycophancy_NN_1
id_02484473 __old_world_monkey_NN_1
id_04333500 __strap_NN_3
id_01215902 __support_NN_1
id_00588881 __apostleship_NN_1
id_10327475 __moll_NN_1
id_08192817 __marines_NN_1
id_02984699 __cathode_NN_1
id_10254392 __loaner_NN_1
id_08245425 __mafia_NN_3
id_00689729 __uvulopalatopharyngoplasty_NN_1
id_10326087 __moderator_NN_4
id_10325549 __class_act_NN_1
id_10325243 __saint_NN_3
id_13342692 __venture_NN_2
id_10323182 __missioner_NN_1
id_05911560 __401-k_plan_NN_1
id_01024763 __touch_on_VB_1
id_00354884 __relief_NN_9
id_05265139 __smear_NN_2
id_05669934 __state_of_mind_NN_2
id_00897564 __turn_to_VB_1
id_04759849 __concreteness_NN_1
id_04634161 __high-spiritedness_NN_1
id_10319796 __mineworker_NN_1
id_06248361 __graphology_NN_1
id_00590047 __chairmanship_NN_1
id_00580865 __vesiculate_VB_2
id_10317500 __mp_NN_1
id_00716055 __suturing_NN_1
id_10316164 __military_advisor_NN_1
id_05874232 __rule_NN_10
id_10314703 __midshipman_NN_1
id_03808977 __narcotic_antagonist_NN_1
id_10269458 __roomer_NN_1
id_09072810 __fort_lauderdale_NN_1
id_01566386 __timaliidae_NN_1
id_09179776 __motivator_NN_1
id_09031061 __paramaribo_NN_1
id_05238036 __sheath_NN_2
id_08062970 __paper_NN_6
id_09618760 __exponent_NN_2
id_00679389 __prefer_VB_2
id_07184391 __fight_NN_4
id_02062209 __order_cetacea_NN_1
id_05704096 __advertency_NN_1
id_07551691 __good_temper_NN_1
id_04495843 __tugboat_NN_1
id_08152787 __clergy_NN_1
id_03351979 __fishing_rod_NN_1
id_10176475 __hipster_NN_1
id_03969259 __plumbing_fixture_NN_1
id_11015080 __st._gregory_of_nazianzen_NN_1
id_03022406 __trichloromethane_NN_1
id_08305942 __ally_NN_1
id_00670991 __stand_VB_6
id_03836451 __nut_and_bolt_NN_1
id_09911570 __spouter_NN_1
id_00749991 __double_cross_NN_1
id_08508736 __wellspring_NN_1
id_03259505 __home_NN_2
id_14543552 __riskiness_NN_1
id_10298912 __skipper_NN_2
id_10298647 __master_NN_4
id_10297367 __masochist_NN_1
id_05617467 __generalship_NN_1
id_01493366 __squalidae_NN_1
id_10295819 __married_NN_1
id_00573268 __approach_shot_NN_1
id_10294602 __tar_NN_2
id_00163047 __willing_NN_1
id_02078882 __genus_eumetopias_NN_1
id_02720725 __antihistamine_NN_1
id_10291730 __man_jack_NN_1
id_00099721 __work_out_VB_4
id_01635432 __visualize_VB_1
id_10214637 __inventor_NN_1
id_07215568 __unmasking_NN_1
id_01163047 __whipping_NN_1
id_13024763 __hemiascomycetes_NN_1
id_04974681 __snuff-colour_NN_1
id_03293321 __epsom_salts_NN_2
id_00933566 __tone_down_VB_2
id_01555586 __muscicapidae_NN_1
id_01237231 __broadside_VB_1
id_15193271 __january_1_NN_1
id_10285762 __transgressor_NN_1
id_08977527 __peshawar_NN_1
id_04461294 __towrope_NN_1
id_06481156 __negotiable_instrument_NN_1
id_10284064 __shaper_NN_1
id_03905730 __tholepin_NN_1
id_06365467 __matter_NN_6
id_01033458 __office_NN_6
id_10283037 __postman_NN_1
id_02945379 __camp_NN_5
id_12661420 __genus_asperula_NN_1
id_02073679 __trichechus_NN_1
id_02642107 __scorpaenoid_fish_NN_1
id_15283097 __tempo_NN_2
id_01017738 __unfit_JJ_2
id_02963821 __car_door_NN_1
id_07224774 __alerting_NN_2
id_10279540 __macushla_NN_1
id_01614038 __harpy_eagle_NN_1
id_07545594 __soft_spot_NN_2
id_01772222 __spider_NN_1
id_10277638 __lutist_NN_1
id_06000400 __natural_science_NN_1
id_08294696 __world_organization_NN_1
id_10276764 __maniac_NN_1
id_01621714 __strigidae_NN_1
id_10276045 __lumberman_NN_1
id_02237730 __poecilocapsus_NN_1
id_09137451 __providence_NN_1
id_05254795 __hair_NN_1
id_02388143 __pacesetter_NN_2
id_10272171 __lord_high_chancellor_NN_1
id_05818741 __observation_NN_4
id_09923418 __nonentity_NN_2
id_06174404 __grammar_NN_1
id_06824955 __small_capital_NN_1
id_00783063 __rip-off_NN_1
id_04072551 __rein_NN_1
id_02500775 __scourge_VB_1
id_01239868 __commitment_NN_3
id_01884476 __thylacinus_cynocephalus_NN_1
id_08405124 __headquarters_staff_NN_1
id_00204814 __tergiversation_NN_2
id_04703424 __opaqueness_NN_2
id_07398276 __toot_NN_1
id_10265070 __social_lion_NN_1
id_08494459 __south_frigid_zone_NN_1
id_06953731 __scandinavian_language_NN_1
id_02501278 __try_VB_3
id_07434102 __warping_NN_1
id_04777098 __secureness_NN_2
id_05979350 __witchery_NN_1
id_00751887 __command_VB_1
id_08049401 __association_NN_1
id_13286254 __allowance_NN_1
id_01452954 __zeus_NN_2
id_09946957 __compiler_NN_1
id_02639605 __polyodon_spathula_NN_1
id_06392001 __subdivision_NN_4
id_01221542 __conglutinate_VB_2
id_00758972 __wrath_NN_2
id_10094782 __flak_catcher_NN_1
id_02835271 __tandem_bicycle_NN_1
id_05232691 __mesophyron_NN_1
id_00152727 __diagnosis_NN_1
id_02559862 __robalo_NN_1
id_00501080 __pool_NN_9
id_00279239 __alphabetize_VB_1
id_08793489 __west_bank_NN_1
id_05695806 __vis-a-vis_NN_1
id_08558155 __realm_NN_2
id_06890846 __flaunt_NN_1
id_07534108 __loneliness_NN_2
id_01495493 __squatina_squatina_NN_1
id_10251125 __lazarus_NN_1
id_10249950 __lawyer_NN_1
id_00677038 __hypophysectomy_NN_1
id_01044983 __word-worship_NN_1
id_11949402 __chamomile_NN_1
id_14052403 __upset_NN_3
id_02704949 __coliseum_NN_1
id_10067968 __inspector_NN_2
id_10246511 __lapidist_NN_1
id_10245639 __property_owner_NN_1
id_02590072 __resort_VB_1
id_01408547 __ulva_NN_1
id_00023868 __zonk_out_VB_1
id_01264447 __vent_NN_5
id_00150591 __lick_NN_2
id_03759795 __micronor_NN_1
id_09213828 __cant_NN_2
id_08903636 __kolkata_NN_1
id_01855188 __smew_NN_1
id_01152787 __collectivization_NN_1
id_01808447 __oreortyx_NN_1
id_00606119 __treadmill_NN_3
id_02013034 __grus_NN_2
id_01745125 __elapid_snake_NN_1
id_00815173 __steering_NN_3
id_04420461 __volume-detonation_bomb_NN_1
id_01967094 __teredinid_NN_1
id_09469152 __variable_star_NN_1
id_12190410 __white_silk-cotton_tree_NN_1
id_05579239 __biceps_NN_1
id_10236842 __kink_NN_3
id_10236663 __patrisib_NN_1
id_01282711 __kennesaw_mountain_NN_1
id_01697027 __mould_VB_1
id_00211776 __follow-through_NN_2
id_08542403 __commonwealth_NN_1
id_10231515 __rex_NN_1
id_04461148 __tower_of_pharos_NN_1
id_02446512 __genus_conepatus_NN_1
id_10371221 __office-bearer_NN_1
id_10228864 __kafir_NN_1
id_01117723 __sales_event_NN_1
id_05387395 __pancreatic_duct_NN_1
id_00964105 __peasant's_revolt_NN_1
id_05485314 __islets_of_langerhans_NN_1
id_01892876 __neomys_NN_1
id_12511239 __wonder_bean_NN_1
id_04295881 __stadium_NN_1
id_01957335 __steamer_clam_NN_2
id_00487182 __polarize_VB_3
id_10487182 __trimmer_NN_1
id_09012101 __baltic_state_NN_1
id_05230357 __landmark_NN_4
id_00204199 __escape_NN_4
id_08772667 __dusseldorf_NN_1
id_10222353 __jimhickey_NN_1
id_04191595 __shelter_NN_1
id_03699975 __machine_NN_1
id_10219879 __jat_NN_1
id_10217684 __isolationist_NN_1
id_06581410 __utility_program_NN_1
id_10407726 __patron_NN_1
id_02443484 __mustela_nigripes_NN_1
id_10216403 __invigilator_NN_1
id_03334017 __field-sequential_color_tv_system_NN_1
id_02600503 __red_goatfish_NN_1
id_00043912 __prank_VB_2
id_05956651 __legal_principle_NN_1
id_05061345 __slowing_NN_1
id_10213652 __trespasser_NN_1
id_14753414 __prednisone_NN_1
id_10213034 __intervenor_NN_1
id_10212780 __interpreter_NN_2
id_05299178 __sensory_receptor_NN_1
id_03936269 __stilt_NN_1
id_02319967 __crinoidea_NN_1
id_02054502 __snakebird_NN_1
id_06480506 __derivative_instrument_NN_1
id_10209731 __underwriter_NN_2
id_01621994 __genus_athene_NN_1
id_02811936 __crenellation_NN_1
id_08064523 __defense_team_NN_1
id_00434374 __go_bad_VB_1
id_14380140 __psychopathy_NN_1
id_09983572 __rector_NN_1
id_00666350 __amputation_NN_2
id_03024064 __choir_NN_3
id_10208287 __interrogator_NN_1
id_09634494 __african_NN_1
id_10205985 __source_NN_5
id_01166926 __submission_NN_2
id_10808200 __president_john_adams_NN_1
id_01891865 __sorex_NN_1
id_02548247 __monkfish_NN_2
id_03241093 __oilrig_NN_1
id_02235666 __sell_VB_5
id_01770967 __genus_chelifer_NN_1
id_13143285 __ziziphus_jujuba_NN_1
id_01036333 __sacramental_manduction_NN_1
id_01613921 __butterfly_VB_2
id_10196965 __idealist_NN_1
id_06014730 __first_derivative_NN_1
id_04608567 __writing_implement_NN_1
id_09565099 __moirai_NN_1
id_10195261 __mesmerizer_NN_1
id_06414727 __crammer_NN_4
id_02628259 __sarda_chiliensis_NN_1
id_01877355 __swing_VB_2
id_05003590 __gracility_NN_1
id_00027807 __shape_NN_2
id_01383800 __pearl_VB_1
id_08950035 __apeldoorn_NN_1
id_10191001 __hugger_NN_1
id_10698064 __telephonist_NN_1
id_10190516 __huckster_NN_1
id_01709278 __genus_brontosaurus_NN_1
id_01005284 __scaling_NN_2
id_03997484 __power_tool_NN_1
id_05389939 __heart_muscle_NN_1
id_00690058 __deep_JJ_3
id_00387897 __snick_NN_1
id_03064239 __epizoan_JJ_1
id_03446832 __golf_equipment_NN_1
id_09145655 __odessa_NN_2
id_03117939 __twin_NN_4
id_00020090 __substance_NN_7
id_01971280 __squid_NN_2
id_09219858 __wain_NN_2
id_00325502 __clamber_NN_1
id_10186350 __plantsman_NN_1
id_01163620 __mine_VB_1
id_09186709 __river_acheron_NN_1
id_01824575 __coucal_NN_1
id_01156438 __mobilization_NN_1
id_08953029 __thorshavn_NN_1
id_01089483 __philanthropy_NN_1
id_01198588 __test_suit_NN_1
id_06021761 __norm_NN_2
id_13196942 __genus_diacalpa_NN_1
id_07227772 __pledge_NN_4
id_12290116 __gentianaceae_NN_1
id_05934396 __glimpse_NN_2
id_12614317 __pondweed_NN_2
id_02043999 __stercorariidae_NN_1
id_03409393 __gable_wall_NN_1
id_01305551 __korean_war_NN_1
id_02429682 __caucus_VB_1
id_12234176 __genus_chamaedaphne_NN_1
id_10176679 __hired_man_NN_1
id_05074774 __spatial_relation_NN_1
id_07547805 __ill_will_NN_1
id_04621738 __extroversion_NN_1
id_10171755 __religious_outcast_NN_1
id_00949134 __practical_application_NN_1
id_07891726 __wine_NN_1
id_10171219 __trumpeter_NN_2
id_01817314 __transport_VB_3
id_10170598 __helpmeet_NN_1
id_01780696 __trombiculid_NN_1
id_00156812 __compulsion_NN_3
id_10169937 __hierarch_NN_1
id_02544937 __luck_through_VB_1
id_04495051 __tuck_box_NN_1
id_09154731 __tacoma_NN_1
id_03318983 __fallboard_NN_1
id_04820258 __pellucidity_NN_1
id_01928517 __ribbon_worm_NN_1
id_06551784 __opinion_NN_4
id_04709253 __difficulty_NN_4
id_10164605 __head_of_household_NN_1
id_12489524 __brazilwood_NN_1
id_02924116 __passenger_vehicle_NN_1
id_07827284 __saffron_NN_2
id_00584367 __work_NN_3
id_02934888 __cache_NN_1
id_01569713 __icteria_NN_1
id_10162507 __haulier_NN_1
id_10162354 __modiste_NN_1
id_02545569 __lampridae_NN_1
id_02203739 __psychodidae_NN_1
id_04581595 __whorehouse_NN_1
id_08739206 __republic_of_panama_NN_1
id_15160418 __sell-by_date_NN_1
id_12335664 __mallee_NN_1
id_10160624 __harmonizer_NN_1
id_02790012 __bar_NN_14
id_00444651 __skin_diving_NN_1
id_00948206 __exploitation_NN_1
id_06442239 __john_NN_5
id_01095218 __serve_VB_2
id_03455033 __tomb_NN_1
id_04924103 __age_NN_1
id_13740591 __nihil_NN_1
id_02340186 __neotoma_fuscipes_NN_1
id_05035264 __sea_power_NN_1
id_02650541 __searobin_NN_1
id_10158756 __handicapped_person_NN_1
id_12079352 __genus_pleurothallis_NN_1
id_10008388 __desperate_criminal_NN_1
id_00218045 __tearing_down_NN_1
id_00345641 __winding_NN_1
id_04187061 __sheath_NN_1
id_05258985 __fringe_NN_5
id_10519984 __remover_NN_2
id_09410928 __tear_NN_2
id_13861050 __sheet_NN_4
id_01920932 __hike_VB_2
id_10149436 __grunter_NN_1
id_04565375 __weapon_system_NN_1
id_00782518 __war_crime_NN_1
id_06777164 __satire_NN_1
id_05205340 __uninterestingness_NN_1
id_02242049 __bootleg_VB_1
id_00136152 __sucker_punch_NN_1
id_01819600 __nymphicus_NN_1
id_03529629 __homestead_NN_3
id_11332572 __tati_NN_1
id_10141811 __grand_dragon_NN_1
id_10141590 __grandchild_NN_1
id_08717629 __douala_NN_1
id_10282014 __mahdi_NN_1
id_04863497 __intransigency_NN_1
id_04285008 __sports_car_NN_1
id_13729902 __real_number_NN_1
id_07780874 __albacore_NN_1
id_09382362 __ozarks_NN_1
id_13240514 __ownership_NN_1
id_02939866 __calliper_NN_1
id_02261883 __order_ephemeroptera_NN_1
id_06679457 __planography_NN_1
id_12790835 __genus_philadelphus_NN_1
id_02652979 __family_balistidae_NN_1
id_12859873 __nepeta_NN_1
id_01466828 __chordate_family_NN_1
id_08773098 __halle-an-der-saale_NN_1
id_07397955 __tocktact_NN_1
id_09617696 __experimenter_NN_2
id_01900150 __hair_NN_6
id_10129338 __gibson_girl_NN_1
id_07086323 __speech_rhythm_NN_1
id_01485673 __family_alopiidae_NN_1
id_01820664 __glossopsitta_NN_1
id_01442855 __phoxinus_NN_1
id_04442831 __tobacco_NN_1
id_09420030 __st._lawrence_river_NN_1
id_04347754 __u-boat_NN_1
id_11517494 __suction_NN_1
id_07760859 __custard_apple_NN_2
id_07151122 __conciliation_NN_2
id_12243693 __pieris_floribunda_NN_1
id_08925830 __fukuoka_NN_1
id_03207305 __saucer_NN_3
id_00647270 __quantitative_chemical_analysis_NN_1
id_08714966 __varna_NN_1
id_05662876 __discipline_NN_2
id_09167505 __salisbury_NN_1
id_00391407 __split_NN_10
id_02578510 __observe_VB_6
id_02109811 __sledge_dog_NN_1
id_07914128 __refresher_NN_2
id_04651784 __uncommunicativeness_NN_1
id_01526956 __pad_VB_3
id_08908248 __java_NN_1
id_01237872 __centralization_NN_1
id_12350234 __order_musales_NN_1
id_10119609 __gamine_NN_2
id_00093483 __saving_NN_2
id_08560027 __wasteyard_NN_1
id_10117267 __gagwriter_NN_1
id_10117017 __gadgeteer_NN_1
id_04082344 __resuscitator_NN_1
id_10115082 __runaway_NN_2
id_00297062 __wandering_NN_1
id_02161737 __order_mantophasmatodea_NN_1
id_08167046 __developing_country_NN_1
id_06433035 __leviticus_NN_1
id_01707433 __iguanodontidae_NN_1
id_15107876 __zinc_blende_NN_1
id_03773035 __mirror_NN_1
id_01048569 __bellow_VB_1
id_10110421 __self-employed_person_NN_1
id_04836491 __aspiration_NN_1
id_04110654 __rotary_engine_NN_1
id_10108719 __francophile_NN_1
id_05230603 __craniometric_point_NN_1
id_04510090 __usacil_NN_1
id_05564590 __paw_NN_2
id_05584928 __wrist_joint_NN_1
id_10285938 __man-child_NN_1
id_10363573 __novelist_NN_1
id_14213512 __misshapenness_NN_1
id_00478217 __snuff_out_VB_1
id_14521648 __murkiness_NN_1
